x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.0,0.0,0.0,0.015975117683410645,-0.09918326139450073,0.01728656269112605,0.0029928088188171387,-0.18855690956115723,0.014985512341056051,-0.03051137924194336,-0.23440706729888916,0.006636313958708229,-0.0673937201499939,-0.24821734428405762,-0.0038565456823818067,0.017766356468200684,-0.25484538078308105,-0.0022752195553294996,-0.015567898750305176,-0.35583433508872986,-0.014322036546971617,-0.04030942916870117,-0.41559916734695435,-0.019820491453018008,-0.06002199649810791,-0.46175357699394226,-0.024990711962189494,-0.007475018501281738,-0.24497097730636597,-0.01944364294907075,-0.0861327052116394,-0.2771586775779724,-0.033550935467090426,-0.08764767646789551,-0.23221063613891602,-0.029186659162249384,-0.06578952074050903,-0.2130635380744934,-0.025772497658934412,-0.03961700201034546,-0.22107094526290894,-0.03502341606220227,-0.11174392700195312,-0.23918843269348145,-0.04253588490685445,-0.10993653535842896,-0.19810599088668823,-0.026928015654291926,-0.08827948570251465,-0.18666541576385498,-0.01825985186299306,-0.07400596141815186,-0.19059115648269653,-0.05032000192007047,-0.13141053915023804,-0.20627433061599731,-0.05243046083053571,-0.12666410207748413,-0.16794127225875854,-0.03817455344399434,-0.10745298862457275,-0.14952349662780762,-0.027586324741449175,SELECT_1
0.0,0.0,0.0,0.01399528980255127,-0.10424351692199707,0.02007489283212749,0.0007263422012329102,-0.19855087995529175,0.01759208743104068,-0.03048121929168701,-0.24686181545257568,0.008647489404467024,-0.0647323727607727,-0.26168590784072876,-0.002365113425838672,0.01666843891143799,-0.2662656903266907,-0.005058673633101307,-0.021781504154205322,-0.3719647526741028,-0.01869440074435147,-0.04851794242858887,-0.4311703145503998,-0.02437112662366303,-0.06934404373168945,-0.4789827764034271,-0.02949677403441342,-0.008009374141693115,-0.25562620162963867,-0.02475756216219338,-0.0914912223815918,-0.29087328910827637,-0.0413323081599799,-0.09476476907730103,-0.24214422702789307,-0.03674199427834424,-0.07278209924697876,-0.21902436017990112,-0.03274874012342366,-0.04036837816238403,-0.23075789213180542,-0.04244175176492604,-0.11697173118591309,-0.25160616636276245,-0.051752865271481596,-0.11662054061889648,-0.206190824508667,-0.035445824222477995,-0.0940561294555664,-0.19330251216888428,-0.025729870380672537,-0.07459849119186401,-0.19956839084625244,-0.0594587921666232,-0.1359158158302307,-0.2204066514968872,-0.06145628909936818,-0.1324557065963745,-0.17898249626159668,-0.0459266602562991,-0.11259657144546509,-0.1591399908065796,-0.03431558977237614,SELECT_1
0.0,0.0,0.0,0.00953984260559082,-0.1058087944984436,0.01663603064727681,-0.0048926472663879395,-0.19982969760894775,0.013289823095618658,-0.038549959659576416,-0.24951934814453125,0.0036265341484238434,-0.07520300149917603,-0.26222383975982666,-0.007687864460677929,0.01267009973526001,-0.2702750563621521,-0.0023678560822020245,-0.02763897180557251,-0.37023553252220154,-0.016073921796561308,-0.055239200592041016,-0.4291321337223053,-0.023173339766145773,-0.07637602090835571,-0.4773586690425873,-0.029913138699413366,-0.010534882545471191,-0.2608717978000641,-0.020791493457437582,-0.0968049168586731,-0.28651753067970276,-0.038422869619608946,-0.0971599817276001,-0.23797273635864258,-0.035333769497157164,-0.07328665256500244,-0.2182406187057495,-0.032510189440728254,-0.04108649492263794,-0.23555046319961548,-0.03796902495312793,-0.12132304906845093,-0.24903708696365356,-0.0497113374142657,-0.1179037094116211,-0.2030302882194519,-0.035088854011775084,-0.09333592653274536,-0.19059395790100098,-0.02620706158566577,-0.07386243343353271,-0.2029249668121338,-0.054987715658427305,-0.13902002573013306,-0.21731436252593994,-0.060566039857150145,-0.13478100299835205,-0.17489737272262573,-0.04767240407753093,-0.11364591121673584,-0.15402597188949585,-0.03759975927758319,SELECT_1
0.0,0.0,0.0,0.010367214679718018,-0.11215180158615112,0.022728766381362675,-0.006240665912628174,-0.21538561582565308,0.0215942292209661,-0.0422208309173584,-0.2823839783668518,0.013060977749148606,-0.08025467395782471,-0.3075370192527771,0.002981609033042787,0.017563700675964355,-0.2996978461742401,0.0018941225219464286,-0.02985912561416626,-0.40401506423950195,-0.013051205248018505,-0.060339927673339844,-0.4689921438694,-0.022948413089295627,-0.08549576997756958,-0.5240832269191742,-0.032977876186748745,-0.0002365708351135254,-0.29070067405700684,-0.020046119511505367,-0.10742449760437012,-0.3122537136077881,-0.03938732755221963,-0.10420608520507812,-0.25429660081863403,-0.03594853442945123,-0.07646352052688599,-0.23157751560211182,-0.03367904660143495,-0.02895277738571167,-0.2632472515106201,-0.04057749819793344,-0.13090795278549194,-0.268097460269928,-0.052716114491602184,-0.12356024980545044,-0.21230459213256836,-0.03662471932210565,-0.09474658966064453,-0.1980326771736145,-0.02817044679858327,-0.06238889694213867,-0.22668713331222534,-0.060804453611751796,-0.1438007354736328,-0.23108279705047607,-0.06911280465163827,-0.13614201545715332,-0.18108820915222168,-0.058385238916059734,-0.11066973209381104,-0.1617494821548462,-0.050386336565395595,SELECT_1
0.0,0.0,0.0,0.0014418959617614746,-0.1183621883392334,0.040413180193070275,-0.01772862672805786,-0.21865355968475342,0.041596753349665505,-0.05403691530227661,-0.2803333103656769,0.030941244041684968,-0.09366053342819214,-0.304729700088501,0.017209812825683457,0.006394803524017334,-0.3098927140235901,0.012434572739664418,-0.04403895139694214,-0.4193553924560547,-0.000796031787388074,-0.07648760080337524,-0.4873579442501068,-0.009661516347762245,-0.10481870174407959,-0.5431401133537292,-0.019077545204993385,-0.007848978042602539,-0.29671230912208557,-0.01887168380045523,-0.12470704317092896,-0.31553107500076294,-0.03403429145538439,-0.12105488777160645,-0.2530258893966675,-0.027703410187598365,-0.09147560596466064,-0.230380117893219,-0.024811683395739692,-0.03555101156234741,-0.2658332288265228,-0.0474438426884376,-0.14481854438781738,-0.2678864598274231,-0.0524952171238624,-0.13596183061599731,-0.21005839109420776,-0.03307187760793795,-0.10475027561187744,-0.19727027416229248,-0.02536344731771578,-0.06888216733932495,-0.22873592376708984,-0.0745034871491157,-0.1544610857963562,-0.23245298862457275,-0.07677621970498194,-0.14574837684631348,-0.18061834573745728,-0.06274054030501475,-0.11753308773040771,-0.16137874126434326,-0.05411708185994257,SELECT_1
0.0,0.0,0.0,-0.010553061962127686,-0.11596733331680298,0.025547190298510714,-0.04229933023452759,-0.22006982564926147,0.022166172702981157,-0.09116840362548828,-0.2773212492465973,0.010533444312585516,-0.13657093048095703,-0.2912231981754303,-0.002277913308518009,-0.007849693298339844,-0.322224497795105,0.0016447233121823501,-0.06675422191619873,-0.4260272979736328,-0.01657764547579177,-0.10322386026382446,-0.489607036113739,-0.029338022033499556,-0.13380664587020874,-0.5423966646194458,-0.04122238540165313,-0.02062225341796875,-0.3040790259838104,-0.023040863956140356,-0.14157456159591675,-0.311663419008255,-0.045596259916948156,-0.13263028860092163,-0.25089940428733826,-0.04290589251630195,-0.10049581527709961,-0.23395472764968872,-0.04130709850304015,-0.04517102241516113,-0.26773765683174133,-0.0462224961172808,-0.16024893522262573,-0.2622409462928772,-0.05968090825788863,-0.14712321758270264,-0.2051151990890503,-0.04192658075206168,-0.11389166116714478,-0.19760489463806152,-0.03267168932669051,-0.07502639293670654,-0.22314220666885376,-0.06899246879928,-0.16641676425933838,-0.22039097547531128,-0.07697740503661521,-0.15502512454986572,-0.16957604885101318,-0.06431932308785804,-0.12558823823928833,-0.15517234802246094,-0.05517402597777732,SELECT_1
0.0,0.0,0.0,-0.008077561855316162,-0.11797559261322021,0.03597151531337772,-0.03694486618041992,-0.21617171168327332,0.03763530446647678,-0.08013606071472168,-0.27252259850502014,0.029055862188926085,-0.1224852204322815,-0.2874695360660553,0.018633062452664717,-0.021153509616851807,-0.31492096185684204,0.011299712084820612,-0.08172619342803955,-0.41430729627609253,-0.003028109702626125,-0.11995220184326172,-0.4750242233276367,-0.013505748971709863,-0.15230941772460938,-0.5240346491336823,-0.023725572540769235,-0.0374828577041626,-0.29622599482536316,-0.016823557704100267,-0.15163427591323853,-0.29851287603378296,-0.0326326745891663,-0.14109021425247192,-0.23854172229766846,-0.02778742977918114,-0.109469473361969,-0.22341647744178772,-0.026023251503119127,-0.06370943784713745,-0.2599683105945587,-0.04251718850375141,-0.16994649171829224,-0.24946710467338562,-0.04870632992626156,-0.15575194358825684,-0.19372159242630005,-0.029750378369698183,-0.12263649702072144,-0.1879168152809143,-0.02182276317418541,-0.09372186660766602,-0.21690937876701355,-0.06705912904382672,-0.17706376314163208,-0.20888051390647888,-0.06902829514385189,-0.16354995965957642,-0.1590033769607544,-0.054302129461774484,-0.13342642784118652,-0.1466209888458252,-0.0449334453189465,SELECT_1
0.0,0.0,0.0,-0.0012328028678894043,-0.11439812183380127,0.02330417250769301,-0.027126729488372803,-0.21123793721199036,0.02234878083245917,-0.06871706247329712,-0.2637360095977783,0.013657454117407042,-0.11030375957489014,-0.274702250957489,0.002681852267329532,-0.018312573432922363,-0.29512953758239746,0.003641715920736033,-0.07251846790313721,-0.39211875200271606,-0.008869195640812677,-0.10934454202651978,-0.4507656395435333,-0.01608876632971601,-0.1391802430152893,-0.4976876378059387,-0.023790394239853185,-0.03742241859436035,-0.28292492032051086,-0.018026550584266943,-0.13842737674713135,-0.2902599573135376,-0.0333947905383809,-0.13270175457000732,-0.23859941959381104,-0.028843014784882826,-0.10523205995559692,-0.2235831320285797,-0.02612173120004968,-0.06467539072036743,-0.24943113327026367,-0.03803415159208612,-0.15846198797225952,-0.2407630980014801,-0.04652989590985612,-0.14805012941360474,-0.19257894158363342,-0.030427581914494795,-0.11969536542892456,-0.18608185648918152,-0.02265208149773912,-0.0956122875213623,-0.20634180307388306,-0.05762625793440179,-0.17102456092834473,-0.19935262203216553,-0.06258415738565759,-0.1596413254737854,-0.15422260761260986,-0.0499859483025773,-0.13366460800170898,-0.13825088739395142,-0.0410178893290265,SELECT_1
0.0,0.0,0.0,0.006972551345825195,-0.10549747943878174,0.02198225345708238,-0.012549281120300293,-0.19264715909957886,0.020047713930381406,-0.046461284160614014,-0.23660936951637268,0.011014536882413495,-0.08330953121185303,-0.24830278754234314,-0.0006976774450038192,-0.0016176700592041016,-0.2646271586418152,-0.0016540778590012906,-0.04623991250991821,-0.35783588886260986,-0.011629931700753104,-0.078652024269104,-0.41289007663726807,-0.017175487314688098,-0.10542804002761841,-0.4527491629123688,-0.022944749405013454,-0.027283906936645508,-0.2525559663772583,-0.020956036706792247,-0.10899943113327026,-0.2638554573059082,-0.030052562316285503,-0.10383069515228271,-0.22344756126403809,-0.02532762389384402,-0.08003109693527222,-0.2087916135787964,-0.023819298555480373,-0.05832928419113159,-0.22239109873771667,-0.03793185118340148,-0.1296391487121582,-0.21901223063468933,-0.038945841675030124,-0.12313854694366455,-0.1825103461742401,-0.02399323235951556,-0.10077559947967529,-0.17482668161392212,-0.018891773258673084,-0.09156215190887451,-0.1856318712234497,-0.054561830197798145,-0.14814400672912598,-0.18134421110153198,-0.05353800866507186,-0.13929075002670288,-0.1444346308708191,-0.04056248727940215,-0.11901658773422241,-0.12896019220352173,-0.032328344022261035,SELECT_1
0.0,0.0,0.0,0.0016203522682189941,-0.10835367441177368,0.021053859617609305,-0.032105326652526855,-0.19303613901138306,0.019901526745456977,-0.07821536064147949,-0.22152894735336304,0.012660370793241782,-0.11983639001846313,-0.2141486406326294,0.0021168311387782524,-0.035948216915130615,-0.26626095175743103,-0.006979456052135902,-0.09930425882339478,-0.35322827100753784,-0.015844043690663057,-0.14049291610717773,-0.40127724409103394,-0.018796785149675088,-0.17187511920928955,-0.43639662861824036,-0.022101777020793634,-0.06713414192199707,-0.24349841475486755,-0.022846918899517732,-0.143909752368927,-0.2267581820487976,-0.02952034433553763,-0.13502681255340576,-0.18423700332641602,-0.022630066025953965,-0.10886800289154053,-0.16975641250610352,-0.01975229417155333,-0.1006772518157959,-0.2021138072013855,-0.035876389939289766,-0.16064754128456116,-0.17569231986999512,-0.03430968185136862,-0.1495569348335266,-0.14310866594314575,-0.020448586318593698,-0.12620121240615845,-0.1356155276298523,-0.01597848196695395,-0.13384878635406494,-0.15478897094726562,-0.04831970517705031,-0.1772485077381134,-0.13497942686080933,-0.04424551163981505,-0.1644868552684784,-0.10046708583831787,-0.03181809221575804,-0.14444893598556519,-0.08657878637313843,-0.02370715548465796,SELECT_1
